Pixel;Row;Round Correction Value Signed;Round Correction Value Unsigned;Ceil Correction Value;Floor Correction Value;Float Correction Value
774;0;7;7;4;3;3.0261793080179658
773;2;3;3;-1;-2;-1.2110955913110946
772;1;5;5;2;1;1.2117195439357058
771;3;1;1;-3;-4;-3.0308589527454934
770;0;7;7;4;3;3.0324192570393826
769;2;3;3;-1;-2;-1.213591909105558
768;1;5;5;2;1;1.2142161999848042
767;3;1;1;-3;-4;-3.0371014386767143
766;0;7;7;4;3;3.0386625889510164
765;2;3;3;-1;-2;-1.2160895803311682
764;1;5;5;2;1;1.2167142097401822
763;3;1;1;-3;-4;-3.043347309561664
762;0;7;7;4;3;3.0449093065045822
761;2;3;3;-1;-2;-1.2185886060889093
760;1;5;5;2;1;1.2192135743031258
759;3;1;1;-3;-4;-3.049596568154282
758;0;7;7;4;3;3.0511594124547763
757;2;3;3;-1;-2;-1.2210889874809592
756;1;5;5;2;1;1.2217142947761097
755;3;1;1;-3;-4;-3.05584921721152
754;0;7;7;4;3;3.057412909559293
753;2;3;3;-1;-2;-1.2235907256106966
752;1;5;5;2;1;1.224216372262811
751;3;1;1;-3;-4;-3.0621052594933182
750;0;7;7;4;3;3.063669800578829
749;2;3;3;-1;-2;-1.2260938215826922
748;1;5;5;2;1;1.2267198078681023
747;3;1;1;-3;-4;-3.068364697762618
746;0;7;7;4;3;3.0699300882770544
745;2;3;3;-1;-2;-1.228598276502721
744;1;5;5;2;1;1.2292246026980553
743;3;1;1;-3;-4;-3.074627534785325
742;0;7;7;4;3;3.0761937754206485
741;2;3;3;-1;-2;-1.2311040914777553
740;1;5;5;2;1;1.231730757859948
739;3;1;1;-3;-4;-3.0808937733303985
738;0;7;7;4;3;3.082460864779307
737;2;3;3;-1;-2;-1.2336112676159736
736;1;5;5;2;1;1.2342382744622533
735;3;1;1;-3;-4;-3.0871634161697727
734;0;7;7;4;3;3.0887313591257275
733;2;3;3;-1;-2;-1.236119806026755
732;1;5;5;2;1;1.2367471536146581
731;3;1;1;-3;-4;-3.0934364660784226
730;0;7;7;4;3;3.095005261235624
729;2;3;3;-1;-2;-1.2386297078206834
728;1;5;5;2;1;1.2392573964280462
727;3;1;1;-3;-4;-3.0997129258343
726;0;7;7;4;3;3.101282573887733
725;2;3;3;-1;-2;-1.241140974109559
724;1;5;5;2;1;1.2417690040145164
723;3;1;1;-3;-4;-3.10599279821842
722;0;7;7;4;3;3.107563299863795
721;2;3;3;-1;-2;-1.243653606006383
720;1;5;5;2;1;1.2442819774873737
719;3;1;1;-3;-4;-3.112276086014788
718;0;7;7;4;3;3.1138474419485966
717;2;3;3;-1;-2;-1.2461676046253647
716;1;5;5;2;1;1.2467963179611363
715;3;1;1;-3;-4;-3.1185627920104757
714;0;7;7;4;3;3.120135002929935
713;2;3;3;-1;-2;-1.2486829710819372
712;1;5;5;2;1;1.2493120265515323
711;3;1;1;-3;-4;-3.1248529189955505
710;0;7;7;4;3;3.1264259855986687
709;2;3;3;-1;-2;-1.2511997064927378
708;1;5;5;2;1;1.251829104375508
707;3;1;1;-3;-4;-3.131146469763138
706;0;7;7;4;3;3.13272039274867
705;2;3;3;-1;-2;-1.2537178119756245
704;1;5;5;2;1;1.2543475525512235
703;3;1;1;-3;-4;-3.137443447109405
702;0;7;7;4;3;3.1390182271768516
701;2;3;3;-1;-2;-1.2562372886496682
700;1;5;5;2;1;1.256867372198057
699;3;1;1;-3;-4;-3.1437438538335485
698;0;7;7;4;3;3.1453194916832032
697;2;3;3;-1;-2;-1.2587581376351675
696;1;5;5;2;1;1.2593885644366072
695;3;1;1;-3;-4;-3.1500476927378394
694;0;7;7;4;3;3.1516241890707377
693;2;3;3;-1;-2;-1.2612803600536306
692;1;5;5;2;1;1.2619111303886914
691;3;1;1;-3;-4;-3.1563549666275783
690;0;7;7;4;3;3.157932322145534
689;2;3;3;-1;-2;-1.263803957027795
688;1;5;5;2;1;1.2644350711773527
687;3;1;1;-3;-4;-3.162665678311143
686;0;7;7;4;3;3.1642438937167157
685;2;3;3;-1;-2;-1.2663289296816238
684;1;5;5;2;1;1.2669603879268578
683;3;1;1;-3;-4;-3.168979830599959
682;0;7;7;4;3;3.17055890659649
681;2;3;3;-1;-2;-1.2688552791403005
680;1;5;5;2;1;1.2694870817627013
679;3;1;1;-3;-4;-3.1752974263085285
678;0;7;7;4;3;3.1768773636001235
677;2;3;3;-1;-2;-1.271383006530236
676;1;5;5;2;1;1.2720151538115996
675;3;1;1;-3;-4;-3.181618468254424
674;0;7;7;4;3;3.1831992675459517
673;2;3;3;-1;-2;-1.2739121129790778
672;1;5;5;2;1;1.2745446052015037
671;3;1;1;-3;-4;-3.1879429592582866
670;0;7;7;4;3;3.1895246212553907
669;2;3;3;-1;-2;-1.2764425996156952
668;1;5;5;2;1;1.2770754370615975
667;3;1;1;-3;-4;-3.1942709021438276
666;0;7;7;4;3;3.195853427552926
665;2;3;3;-1;-2;-1.2789744675701957
664;1;5;5;2;1;1.2796076505222924
663;3;1;1;-3;-4;-3.20060229973787
662;0;7;7;4;3;3.2021856892661376
661;2;3;3;-1;-2;-1.2815077179739198
660;1;5;5;2;1;1.282141246715236
659;3;1;1;-3;-4;-3.2069371548702996
658;0;7;7;4;3;3.2085214092257033
657;2;3;3;-1;-2;-1.2840423519594388
656;1;5;5;2;1;1.2846762267733176
655;3;1;1;-3;-4;-3.213275470374107
654;0;7;7;4;3;3.2148605902653706
653;2;3;3;-1;-2;-1.2865783706605711
652;1;5;5;2;1;1.287212591830654
651;3;1;1;-3;-4;-3.2196172490853634
650;0;7;7;4;3;3.221203235221992
649;2;3;3;-1;-2;-1.2891157752123643
648;1;5;5;2;1;1.289750343022611
647;3;1;1;-3;-4;-3.225962493843255
646;0;7;7;4;3;3.227549346935529
645;2;3;3;-1;-2;-1.2916545667511148
644;1;5;5;2;1;1.2922894814857901
643;3;1;1;-3;-4;-3.2323112074900777
642;0;7;7;4;3;3.2338989282490473
641;2;3;3;-1;-2;-1.294194746414357
640;1;5;5;2;1;1.2948300083580424
639;3;1;1;-3;-4;-3.238663392871203
638;0;7;7;4;3;3.240251982008715
637;2;3;3;-1;-2;-1.296736315340869
636;1;5;5;2;1;1.297371924778453
635;3;1;1;-3;-4;-3.2450190528351506
634;0;7;7;4;3;3.246608511063812
633;2;3;3;-1;-2;-1.2992792746706794
632;1;5;5;2;1;1.299915231887363
631;3;1;1;-3;-4;-3.251378190233556
630;0;7;7;4;3;3.2529685182667585
629;2;3;3;-1;-2;-1.3018236255450617
628;1;5;5;2;1;1.302459930826359
627;3;1;1;-3;-4;-3.257740807921138
626;0;7;7;4;3;3.259332006473066
625;2;3;3;-1;-2;-1.3043693691065368
624;1;5;5;2;1;1.305006022738274
623;3;1;1;-3;-4;-3.264106908755789
622;0;7;7;4;3;3.2656989785413835
621;2;3;3;-1;-2;-1.3069165064988812
620;1;5;5;2;1;1.3075535087671941
619;3;1;1;-3;-4;-3.2704764955985013
618;0;7;7;4;3;3.27206943733351
617;2;3;3;-1;-2;-1.3094650388671187
616;1;5;5;2;1;1.3101023900584643
615;3;1;1;-3;-4;-3.276849571313406
614;0;7;7;4;3;3.2784433857143576
613;2;3;3;-1;-2;-1.312014967357534
612;1;5;5;2;1;1.3126526677586767
611;3;1;1;-3;-4;-3.283226138767784
610;0;7;7;4;3;3.284820826551975
609;2;3;3;-1;-2;-1.314566293117661
608;1;5;5;2;1;1.315204343015683
607;3;1;1;-3;-4;-3.28960620083204
606;0;7;7;4;3;3.291201762717577
605;2;3;3;-1;-2;-1.3171190172962994
604;1;5;5;2;1;1.317757416978596
603;3;1;1;-3;-4;-3.2959897603797543
602;0;7;7;4;3;3.2975861970855185
601;2;3;3;-1;-2;-1.319673141043502
600;1;5;5;2;1;1.3203118907977824
599;3;1;1;-3;-4;-3.3023768202876305
598;0;7;7;4;3;3.303974132533291
597;2;3;3;-1;-2;-1.3222286655105844
596;1;5;5;2;1;1.3228677656248777
595;3;1;1;-3;-4;-3.3087673834355336
594;0;7;7;4;3;3.3103655719415563
593;2;3;3;-1;-2;-1.3247855918501301
592;1;5;5;2;1;1.3254250426127765
591;3;1;1;-3;-4;-3.315161452706505
590;0;7;7;4;3;3.3167605181941333
589;2;3;3;-1;-2;-1.3273439212159808
588;1;5;5;2;1;1.32798372291564
587;3;1;1;-3;-4;-3.3215590309867267
586;0;7;7;4;3;3.323158974178014
585;2;3;3;-1;-2;-1.329903654763248
584;1;5;5;2;1;1.3305438076888976
583;3;1;1;-3;-4;-3.3279601211655816
582;0;7;7;4;3;3.3295609427833526
581;2;3;3;-1;-2;-1.3324647936483132
580;1;5;5;2;1;1.3331052980892437
579;3;1;1;-3;-4;-3.334364726135586
578;0;7;7;4;3;3.3359664269034752
577;2;3;3;-1;-2;-1.335027339028823
576;1;5;5;2;1;1.335668195274648
575;3;1;1;-3;-4;-3.340772848792458
574;0;7;7;4;3;3.3423754294349024
573;2;3;3;-1;-2;-1.3375912920637028
572;1;5;5;2;1;1.3382325004043487
571;3;1;1;-3;-4;-3.3471844920351046
570;0;7;7;4;3;3.3487879532773057
569;2;3;3;-1;-2;-1.3401566539131462
568;1;5;5;2;1;1.3407982146388626
567;3;1;1;-3;-4;-3.3535996587655923
566;0;7;7;4;3;3.355204001333586
565;2;3;3;-1;-2;-1.3427234257386207
564;1;5;5;2;1;1.3433653391399787
563;3;1;1;-3;-4;-3.360018351889206
562;0;7;7;4;3;3.3616235765097926
561;2;3;3;-1;-2;-1.3452916087028797
560;1;5;5;2;1;1.3459338750707595
559;3;1;1;-3;-4;-3.366440574314403
558;0;7;7;4;3;3.36804668171521
557;2;3;3;-1;-2;-1.347861203969945
556;1;5;5;2;1;1.348503823595557
555;3;1;1;-3;-4;-3.3728663289528527
554;0;7;7;4;3;3.3744733198622967
553;2;3;3;-1;-2;-1.350432212705126
552;1;5;5;2;1;1.3510751858799956
551;3;1;1;-3;-4;-3.3792956187194214
550;0;7;7;4;3;3.3809034938667217
549;2;3;3;-1;-2;-1.3530046360750116
548;1;5;5;2;1;1.353647963090987
547;3;1;1;-3;-4;-3.3857284465321946
546;0;7;7;4;3;3.387337206647377
545;2;3;3;-1;-2;-1.3555784752474747
544;1;5;5;2;1;1.3562221563967256
543;3;1;1;-3;-4;-3.392164815312462
542;0;7;7;4;3;3.3937744611263447
541;2;3;3;-1;-2;-1.358153731391674
540;1;5;5;2;1;1.358797766966692
539;3;1;1;-3;-4;-3.398604727984729
538;0;7;7;4;3;3.40021526022894
537;2;3;3;-1;-2;-1.3607304056780585
536;1;5;5;2;1;1.3613747959716562
535;3;1;1;-3;-4;-3.4050481874767193
534;0;7;7;4;3;3.4066596068837036
533;2;3;3;-1;-2;-1.3633084992783662
532;1;5;5;2;1;1.3639532445836782
531;3;1;1;-3;-4;-3.4114951967193967
530;0;7;7;4;3;3.413107504022392
529;2;3;3;-1;-2;-1.3658880133656197
528;1;5;5;2;1;1.3665331139761072
527;3;1;1;-3;-4;-3.417945758646944
526;0;7;7;4;3;3.419558954580001
525;2;3;3;-1;-2;-1.3684689491141437
524;1;5;5;2;1;1.3691144053235877
523;3;1;1;-3;-4;-3.4243998761967767
522;0;7;7;4;3;3.4260139614947533
521;2;3;3;-1;-2;-1.3710513076995543
520;1;5;5;2;1;1.371697119802059
519;3;1;1;-3;-4;-3.430857552309565
518;0;7;7;4;3;3.4324725277081356
517;2;3;3;-1;-2;-1.3736350902987589
516;1;5;5;2;1;1.374281258588761
515;3;1;1;-3;-4;-3.4373187899291935
514;0;7;7;4;3;3.438934656164843
513;2;3;3;-1;-2;-1.376220298089974
512;1;5;5;2;1;1.3768668228622225
511;3;1;1;-3;-4;-3.4437835920028306
510;0;7;7;4;3;3.44540034981285
509;2;3;3;-1;-2;-1.3788069322527061
508;1;5;5;2;1;1.3794538138022858
507;3;1;1;-3;-4;-3.4502519614808627
506;0;7;7;4;3;3.4518696116033674
505;2;3;3;-1;-2;-1.3813949939677688
504;1;5;5;2;1;1.3820422325900878
503;3;1;1;-3;-4;-3.456723901316959
502;0;7;7;4;3;3.458342444490878
501;2;3;3;-1;-2;-1.3839844844172777
500;1;5;5;2;1;1.3846320804080658
499;3;1;1;-3;-4;-3.4631994144680505
498;0;7;7;4;3;3.464818851433108
497;2;3;3;-1;-2;-1.3865754047846561
496;1;5;5;2;1;1.3872233584399751
495;3;1;1;-3;-4;-3.4696785038943077
494;0;7;7;4;3;3.471298835391078
493;2;3;3;-1;-2;-1.3891677562546327
492;1;5;5;2;1;1.3898160678708678
491;3;1;1;-3;-4;-3.4761611725591983
490;0;7;7;4;3;3.4777823993290475
489;2;3;3;-1;-2;-1.3917615400132455
488;1;5;5;2;1;1.3924102098871103
487;3;1;1;-3;-4;-3.482647423429462
486;0;7;7;4;3;3.484269546214591
485;2;3;3;-1;-2;-1.3943567572478415
484;1;5;5;2;1;1.395005785676382
483;3;1;1;-3;-4;-3.4891372594751004
482;0;7;7;4;3;3.4907602790185237
481;2;3;3;-1;-2;-1.3969534091470859
480;1;5;5;2;1;1.3976027964276696
479;3;1;1;-3;-4;-3.4956306836694253
478;0;7;7;4;3;3.4972546007149745
477;2;3;3;-1;-2;-1.399551496900953
476;1;5;5;2;1;1.4002012433312832
475;3;0;0;-3;-4;-3.502127698989
474;0;8;8;4;3;3.5037525142813557
473;2;3;3;-1;-2;-1.402151021700739
472;1;5;5;2;1;1.4028011275788401
471;3;0;0;-3;-4;-3.5086283084137264
470;0;8;8;4;3;3.5102540226983514
469;2;3;3;-1;-2;-1.4047519847390522
468;1;5;5;2;1;1.405402450363285
467;3;0;0;-3;-4;-3.515132514926769
466;0;8;8;4;3;3.5167591289499853
465;2;3;3;-1;-2;-1.407354387209823
464;1;5;5;2;1;1.4080052128788783
463;3;0;0;-3;-4;-3.5216403215146137
462;0;8;8;4;3;3.5232678360235496
461;2;3;3;-1;-2;-1.4099582303083054
460;1;5;5;2;1;1.4106094163212006
459;3;0;0;-3;-4;-3.5281517311670427
458;0;8;8;4;3;3.5297801469096726
457;2;3;3;-1;-2;-1.4125635152310778
456;1;5;5;2;1;1.4132150618871666
455;3;0;0;-3;-4;-3.5346667468771606
454;0;8;8;4;3;3.5362960646022756
453;2;3;3;-1;-2;-1.415170243176041
452;1;5;5;2;1;1.4158221507750053
451;3;0;0;-3;-4;-3.5411853716413795
450;0;8;8;4;3;3.542815592098588
449;2;3;3;-1;-2;-1.4177784153424238
448;1;5;5;2;1;1.418430684184278
447;3;0;0;-3;-4;-3.5477076084594295
446;0;8;8;4;3;3.549338732399196
445;2;3;3;-1;-2;-1.420388032930786
444;1;5;5;2;1;1.4210406633158783
443;3;0;0;-3;-4;-3.5542334603343733
442;0;8;8;4;3;3.5558654885079903
441;2;3;3;-1;-2;-1.422999097143018
440;1;5;5;2;1;1.4236520893720286
439;3;0;0;-3;-4;-3.560762930272599
438;0;8;8;4;3;3.562395863432176
437;2;3;3;-1;-2;-1.4256116091823419
436;1;5;5;2;1;1.4262649635562852
435;3;0;0;-3;-4;-3.5672960212838376
434;0;8;8;4;3;3.5689298601823225
433;2;3;3;-1;-2;-1.4282255702533142
432;1;5;5;2;1;1.4288792870735403
431;3;0;0;-3;-4;-3.5738327363811493
430;0;8;8;4;3;3.5754674817723355
429;2;3;3;-1;-2;-1.4308409815618308
428;1;5;5;2;1;1.4314950611300183
427;3;0;0;-3;-4;-3.5803730785809407
426;0;8;8;4;3;3.5820087312194566
425;2;3;3;-1;-2;-1.4334578443151234
424;1;5;5;2;1;1.4341122869332938
423;3;0;0;-3;-4;-3.5869170509029686
422;0;8;8;4;3;3.588553611544274
421;2;3;3;-1;-2;-1.4360761597217646
420;1;5;5;2;1;1.4367309656922682
419;3;0;0;-3;-4;-3.5934646563703403
418;0;8;8;4;3;3.5951021257707367
417;2;3;3;-1;-2;-1.4386959289916703
416;1;5;5;2;1;1.4393510986171947
415;3;0;0;-3;-4;-3.600015898009527
414;0;8;8;4;3;3.6016542769261584
413;2;3;3;-1;-2;-1.4413171533360973
412;1;5;5;2;1;1.4419726869196712
411;3;0;0;-3;-4;-3.6065707788503616
410;0;8;8;4;3;3.6082100680412026
409;2;3;3;-1;-2;-1.4439398339676526
408;1;5;5;2;1;1.444595731812635
407;3;0;0;-3;-4;-3.6131293019260298
406;0;8;8;4;3;3.6147695021499047
405;2;3;3;-1;-2;-1.4465639721002876
404;1;5;5;2;1;1.4472202345103788
403;3;0;0;-3;-4;-3.6196914702731
402;0;8;8;4;3;3.6213325822896927
401;2;3;3;-1;-2;-1.449189568949306
400;1;5;5;2;1;1.4498461962285436
399;3;0;0;-3;-4;-3.626257286931523
398;0;8;8;4;3;3.627899311501345
397;2;3;3;-1;-2;-1.451816625731361
396;1;5;5;2;1;1.4524736181841167
395;3;0;0;-3;-4;-3.632826754944624
394;0;8;8;4;3;3.6344696928290325
393;2;3;3;-1;-2;-1.4544451436644579
392;1;5;5;2;1;1.455102501595448
391;3;0;0;-3;-4;-3.6393998773591143
390;0;8;8;4;3;3.641043729320316
389;2;3;3;-1;-2;-1.4570751239679627
388;1;5;5;2;1;1.4577328476822373
387;3;0;0;-3;-4;-3.6459766572250913
386;0;8;8;4;3;3.6476214240261378
385;2;3;3;-1;-2;-1.4597065678625913
384;1;5;5;2;1;1.4603646576655454
383;3;0;0;-3;-4;-3.6525570975960626
382;0;8;8;4;3;3.654202780000862
381;2;3;3;-1;-2;-1.462339476570424
380;1;5;5;2;1;1.462997932767788
379;3;0;0;-3;-4;-3.6591412015289144
378;0;8;8;4;3;3.66078780030222
377;2;3;3;-1;-2;-1.4649738513149035
376;1;5;5;2;1;1.465632674212749
375;3;0;0;-3;-4;-3.6657289720839543
374;0;8;8;4;3;3.6673764879913797
373;2;3;3;-1;-2;-1.467609693320826
372;1;5;5;2;1;1.4682688832255693
371;3;0;0;-3;-4;-3.6723204123248863
370;0;8;8;4;3;3.673968846132894
369;2;3;3;-1;-2;-1.4702470038143627
368;1;5;5;2;1;1.4709065610327574
367;3;0;0;-3;-4;-3.678915525318846
366;0;8;8;4;3;3.6805648777947475
365;2;3;3;-1;-2;-1.472885784023049
364;1;5;5;2;1;1.4735457088621917
363;3;0;0;-3;-4;-3.6855143141363698
362;0;8;8;4;3;3.6871645860483433
361;2;3;3;-1;-2;-1.4755260351757808
360;1;5;5;2;1;1.4761863279431164
359;3;0;0;-3;-4;-3.692116781851439
358;0;8;8;4;3;3.6937679739684945
357;2;3;3;-1;-2;-1.4781677585028383
356;1;5;5;2;1;1.4788284195061419
355;3;0;0;-3;-4;-3.6987229315414325
354;0;8;8;4;3;3.700375044633468
353;2;3;3;-1;-2;-1.4808109552358601
352;1;5;5;2;1;1.4814719847832638
351;3;0;0;-3;-4;-3.705332766287185
350;0;8;8;4;3;3.7069858011249543
349;2;3;3;-1;-2;-1.4834556266078707
348;1;5;5;2;1;1.4841170250078406
347;3;0;0;-3;-4;-3.7119462891729746
346;0;8;8;4;3;3.7136002465280704
345;2;3;3;-1;-2;-1.486101773853262
344;1;5;5;2;1;1.4867635414146143
343;3;0;0;-3;-4;-3.718563503286507
342;0;8;8;4;3;3.7202183839313925
341;2;3;3;-1;-2;-1.488749398207812
340;1;5;5;2;1;1.4894115352397037
339;3;0;0;-3;-4;-3.7251844117189385
338;0;8;8;4;3;3.7268402164269503
337;2;3;3;-1;-2;-1.4913985009086712
336;1;5;5;2;1;1.492061007720606
335;3;0;0;-3;-4;-3.731809017564885
334;0;8;8;4;3;3.7334657471102126
333;2;3;3;-1;-2;-1.4940490831943727
332;1;5;5;2;1;1.4947119600962058
331;3;0;0;-3;-4;-3.738437323922412
330;0;8;8;4;3;3.7400949790801086
329;2;3;3;-1;-2;-1.4967011463048436
328;1;5;5;2;1;1.4973643936067642
327;3;0;0;-3;-4;-3.745069333893049
326;0;8;8;4;3;3.746727915439042
325;2;3;3;-1;-2;-1.4993546914813827
324;1;6;6;2;1;1.500018309493937
323;3;0;0;-3;-4;-3.751705050581787
322;0;8;8;4;3;3.753364559292873
321;2;2;2;-1;-2;-1.5020097199666846
320;1;6;6;2;1;1.5026737090007654
319;3;0;0;-3;-4;-3.7583444770971113
318;0;8;8;4;3;3.7600049137509473
317;2;2;2;-1;-2;-1.5046662330048335
316;1;6;6;2;1;1.505330593371676
315;3;0;0;-3;-4;-3.764987616550954
314;0;8;8;4;3;3.7666489819260747
313;2;2;2;-1;-2;-1.5073242318413023
312;1;6;6;2;1;1.5079889638524957
311;3;0;0;-3;-4;-3.77163447205875
310;0;8;8;4;3;3.7732967669345463
309;2;2;2;-1;-2;-1.509983717722962
308;1;6;6;2;1;1.5106488216904363
307;3;0;0;-3;-4;-3.7782850467394127
306;0;8;8;4;3;3.779948271896167
305;2;2;2;-1;-2;-1.512644691898073
304;1;6;6;2;1;1.513310168134117
303;3;0;0;-3;-4;-3.7849393437153402
302;0;8;8;4;3;3.7866034999342055
301;2;2;2;-1;-2;-1.5153071556162967
300;1;6;6;2;1;1.515973004433544
299;3;0;0;-3;-4;-3.791597366112452
298;0;8;8;4;3;3.79326245417543
297;2;2;2;-1;-2;-1.5179711101286966
296;1;6;6;2;1;1.518637331840127
295;3;0;0;-3;-4;-3.7982591170601268
294;0;8;8;4;3;3.799925137750133
293;2;2;2;-1;-2;-1.520636556687732
292;1;6;6;2;1;1.5213031516066842
291;3;0;0;-3;-4;-3.8049245996912866
290;0;8;8;4;3;3.806591553792096
289;2;2;2;-1;-2;-1.5233034965472676
288;1;6;6;2;1;1.5239704649874248
287;3;0;0;-3;-4;-3.8115938171423487
286;0;8;8;4;3;3.813261705438613
285;2;2;2;-1;-2;-1.5259719309625766
284;1;6;6;2;1;1.5266392732379774
283;3;0;0;-3;-4;-3.8182667725532546
282;0;8;8;4;3;3.8199355958305006
281;2;2;2;-1;-2;-1.5286418611903336
280;1;6;6;2;1;1.5293095776153702
279;3;0;0;-3;-4;-3.8249434690674526
278;0;8;8;4;3;3.826613228112091
277;2;2;2;-1;-2;-1.5313132884886294
276;1;6;6;2;1;1.5319813793780401
275;3;0;0;-3;-4;-3.8316239098319187
274;0;8;8;4;3;3.8332946054312593
273;2;2;2;-1;-2;-1.5339862141169593
272;1;6;6;2;1;1.5346546797858434
271;3;0;0;-3;-4;-3.838308097997171
270;0;8;8;4;3;3.839979730939401
269;2;2;2;-1;-2;-1.5366606393362385
268;1;6;6;2;1;1.537329480100043
267;3;0;0;-3;-4;-3.844996036717262
266;0;8;8;4;3;3.846668607791436
265;2;2;2;-1;-2;-1.5393365654087923
264;1;6;6;2;1;1.540005781583318
263;3;0;0;-3;-4;-3.851687729149777
262;0;8;8;4;3;3.8533612391458405
261;2;2;2;-1;-2;-1.5420139935983634
260;1;6;6;2;1;1.5426835854997716
259;3;0;0;-3;-4;-3.8583831784558456
258;0;8;8;4;3;3.860057628164647
257;2;2;2;-1;-2;-1.544692925170116
256;1;6;6;2;1;1.5453628931149161
255;3;0;0;-3;-4;-3.8650823878001574
254;0;8;8;4;3;3.8667577780134117
253;2;2;2;-1;-2;-1.547373361390635
252;1;6;6;2;1;1.548043705695699
251;3;0;0;-3;-4;-3.8717853603509518
250;0;8;8;4;3;3.8734616918612765
249;2;2;2;-1;-2;-1.5500553035279285
248;1;6;6;2;1;1.5507260245104781
247;3;0;0;-3;-4;-3.878492099280024
246;0;8;8;4;3;3.8801693728809283
245;2;2;2;-1;-2;-1.5527387528514307
244;1;6;6;2;1;1.5534098508290466
243;3;0;0;-3;-4;-3.885202607762743
242;0;8;8;4;3;3.886880824248628
241;2;2;2;-1;-2;-1.555423710631997
240;1;6;6;2;1;1.5560951859226204
239;3;0;0;-3;-4;-3.8919168889780345
238;0;8;8;4;3;3.8935960491441968
237;2;2;2;-1;-2;-1.55811017814192
236;1;6;6;2;1;1.5587820310638456
235;3;0;0;-3;-4;-3.89863494610843
234;0;8;8;4;3;3.900315050751054
233;2;2;2;-1;-2;-1.5607981566549203
232;1;6;6;2;1;1.5614703875268017
231;3;0;0;-3;-4;-3.9053567823400037
230;0;8;8;4;3;3.9070378322561723
229;2;2;2;-1;-2;-1.5634876474461485
228;1;6;6;2;1;1.5641602565869999
227;3;0;0;-3;-4;-3.9120824008624524
226;0;8;8;4;3;3.913764396850137
225;2;2;2;-1;-2;-1.5661786517921996
224;1;6;6;2;1;1.5668516395213885
223;3;0;0;-3;-4;-3.9188118048690193
222;0;8;8;4;3;3.920494747727112
221;2;2;2;-1;-2;-1.568871170971093
220;1;6;6;2;1;1.5695445376083548
219;3;0;0;-3;-4;-3.9255449975565817
218;0;8;8;4;3;3.927228888084855
217;2;2;2;-1;-2;-1.5715652062622976
216;1;6;6;2;1;1.5722389521277211
215;3;0;0;-3;-4;-3.9322819821256054
214;0;8;8;4;3;3.9339668211247343
213;2;2;2;-1;-2;-1.5742607589467177
212;1;6;6;2;1;1.5749348843607578
211;3;0;0;-3;-4;-3.939022761780162
210;0;8;8;4;3;3.9407085500517347
209;2;2;2;-1;-2;-1.5769578303067089
208;1;6;6;2;1;1.5776323355901773
207;3;0;0;-3;-4;-3.945767339727926
206;0;8;8;4;3;3.947454078074422
205;2;2;2;-1;-2;-1.5796564216260602
204;1;6;6;2;1;1.5803313071001313
203;3;0;0;-3;-4;-3.9525157191801945
202;0;8;8;4;3;3.954203408405011
201;2;2;2;-1;-2;-1.5823565341900174
200;1;6;6;2;1;1.5830318001762294
199;3;0;0;-3;-4;-3.9592679033518934
198;0;8;8;4;3;3.9609565442593215
197;2;2;2;-1;-2;-1.585058169285272
196;1;6;6;2;1;1.585733816105522
195;3;0;0;-3;-4;-3.966023895461557
194;0;8;8;4;3;3.967713488856802
193;2;2;2;-1;-2;-1.587761328199969
192;1;6;6;2;1;1.588437356176522
191;3;0;0;-3;-4;-3.972783698731373
190;0;8;8;4;3;3.974474245420545
189;2;2;2;-1;-2;-1.5904660122237022
188;1;6;6;2;1;1.5911424216791872
187;3;0;0;-3;-4;-3.9795473163871407
186;0;8;8;4;3;3.9812388171772604
185;2;2;2;-1;-2;-1.593172222647528
184;1;6;6;2;1;1.5938490139049328
183;3;0;0;-3;-4;-3.9863147516583197
182;0;8;8;4;3;3.9880072073573203
181;2;2;2;-1;-2;-1.5958799607639556
180;1;6;6;2;1;1.5965571341466376
179;3;0;0;-3;-4;-3.9930860077780075
178;0;8;8;4;3;3.994779419194739
177;2;2;2;-1;-2;-1.5985892278669542
176;1;6;6;2;1;1.5992667836986314
175;3;0;0;-3;-4;-3.999861087982957
174;0;8;8;5;4;4.001555455927175
173;2;2;2;-1;-2;-1.601300025251959
172;1;6;6;2;1;1.6019779638567186
171;3;0;0;-4;-5;-4.006639995513584
170;0;8;8;5;4;4.008335320795958
169;2;2;2;-1;-2;-1.6040123542158593
168;1;6;6;2;1;1.6046906759181585
167;3;0;0;-4;-5;-4.01342273361395
166;0;8;8;5;4;4.0151190170460715
165;2;2;2;-1;-2;-1.606726216057023
164;1;6;6;2;1;1.6074049211816774
163;3;0;0;-4;-5;-4.020209305531793
162;0;8;8;5;4;4.021906547926179
161;2;2;2;-1;-2;-1.609441612075278
160;1;6;6;2;1;1.6101207009474745
159;3;0;0;-4;-5;-4.026999714518528
158;0;8;8;5;4;4.028697916688603
157;2;2;2;-1;-2;-1.6121585435719208
156;1;6;6;2;1;1.612838016517216
155;3;0;0;-4;-5;-4.033793963829243
154;0;8;8;5;4;4.035493126589351
153;2;2;2;-1;-2;-1.6148770118497264
152;1;6;6;2;1;1.6155568691940427
151;3;0;0;-4;-5;-4.0405920567227085
150;0;8;8;5;4;4.042292180888122
149;2;2;2;-1;-2;-1.6175970182129387
148;1;6;6;2;1;1.6182772602825697
147;3;0;0;-4;-5;-4.047393996461384
146;0;8;8;5;4;4.0490950828482895
